"id","token","price","market_cap","daily_hour_volume","direction","timestamp"
4197,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,0.08975396316971943,0,22606.32221886,down,2023-09-24 20:39:04.570
4198,"3aAYh35n81F8HPG2QBdE48aYdzGFj2fsLccg91X4AcRc",0.0001700456982247,0,0.59540214,up,2023-09-24 20:39:04.579
4199,"5Wsd311hY8NXQhkt9cWHwTnqafk7BGEbLu8Py3DSnPAr",0.0012687613157987858,0,84.49341059,up,2023-09-24 20:39:04.588
4200,SLCLww7nc1PD2gQPQdGayHviVVcpMthnqUz2iWKhNQV,0.0010339301739453913,0,40.59276869,down,2023-09-24 20:39:04.597
4201,PsyFiqqjiv41G7o5SMRzDJCu4psptThNR2GtfeGHfSq,0.0037982044608362597,0,79934.84110626,down,2023-09-24 20:39:04.606
4202,HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw,0.061776681966816994,7638207.894135,319512.00067904,down,2023-09-24 20:39:04.615
4203,"7SZUnH7H9KptyJkUhJ5L4Kee5fFAbqVgCHvt7B6wg4Xc",0.0000004044602206,0,0.37359963,up,2023-09-24 20:39:04.624
4204,CiAkzbxkQCyY7hFtNeUHMbqiL8CXtbWaRnUJpJz5sBrE,0.0000190751263392,0,4348.9373093,down,2023-09-24 20:39:04.634
4205,"674PmuiDtgKx3uKuJ1B16f9m5L84eFvNwj3xDMvHcbo7",0.0000818695948086,0,0.22875865,down,2023-09-24 20:39:04.642
4206,SNSNkV9zfG5ZKWQs6x4hxvBRV6s8SqMfSGCtECDvdMd,0.0023740941273860134,0,165143.22412669,up,2023-09-24 20:39:04.652
4207,E6UU5M1z4CvSAAF99d9wRoXsasWMEXsvHrz3JQRXtm2X,0.0000015921613246,0,0.07292154,down,2023-09-24 20:39:04.661
4208,svtMpL5eQzdmB3uqK9NXaQkq8prGZoKQFNVJghdWCkV,0.03484440235544145,0,0,down,2023-09-24 20:39:04.670
4209,FsPncBfeDV3Uv9g6yyx1NnKidvUeCaAiT2NtBAPy17xg,0.0000795808756631,0,77.5232442,up,2023-09-24 20:39:04.678
4210,HJbNXx2YMRxgfUJ6K4qeWtjatMK5KYQT1QnsCdDWywNv,0.001345805829199617,0,13527.53111415,up,2023-09-24 20:39:04.687
4211,G9tt98aYSznRk7jWsfuz9FnTdokxS6Brohdo9hSmjTRB,0.002470150571596808,0,119.5461481,up,2023-09-24 20:39:04.695
4212,BDrL8huis6S5tpmozaAaT5zhE5A7ZBAB2jMMvpKEeF8A,0.0035209462356624362,0,9570.70066274,up,2023-09-24 20:39:04.704
4213,"7kbnvuGBxxj8AG9qp8Scn56muWGaRaFqxg1FsRp3PaFT",0.9983912798335752,0,202541.96936507,up,2023-09-24 20:39:04.715
4214,GEJpt3Wjmr628FqXxTgxMce1pLntcPV4uFi8ksxMyPQh,21.026061611557427,0,48.70689724,up,2023-09-24 20:39:04.723
4215,"6naWDMGNWwqffJnnXFLBCLaYu1y5U9Rohe5wwJPHvf1p",0.03292676834879328,0,0.15732737,down,2023-09-24 20:39:04.733
4216,ATZERmcPfopS9vGqw9kxqRj9Bmdi3Z268nHXkGsMa3Pf,0.0000008302231181,0,167.63922968,down,2023-09-24 20:39:04.741
4217,ratioMVg27rSZbSvBopUvsdrGUzeALUfFma61mpxc8J,0.003778399594310276,0,37249.62840388,down,2023-09-24 20:39:04.751
4218,MMAx26JtJgSWv6yH48nEHCGZcVvRbf9Lt9ALa7jSipe,0.007161678473221823,0,0,down,2023-09-24 20:39:04.759
4219,sRLY3migNrkC1HLgqotpvi66qGkdNedqPZ9TJpAQhyh,0.006123211152211683,0,30.04422272,up,2023-09-24 20:39:04.769
4220,EE5L8cMU4itTsCSuor7NLK6RZx6JhsBe8GGV3oaAHm3P,890.2392470851046,0,0,down,2023-09-24 20:39:04.777
4221,AGkFkKgXUEP7ZXazza5a25bSKbz5dDpgafPhqywuQnpf,0.0001910251869657,0,0,down,2023-09-24 20:39:04.788
4222,HVkFqcMHevVPb4XKrf4XowjEaVVsBoqJ2U1EG59Dfk5j,0.0005473509640923,29237.06264234,137664.80158429,down,2023-09-24 20:39:04.796
4223,"7297kX7SEZ1do223VsjTAC2MS9gLxPJoxFs9UMwiG4oS",0.000397106720329,0,4636.81866871,up,2023-09-24 20:39:04.805
4224,Bwfe7DwmEDvjEBZGbQnDU8CrwZsuvYaed1VuQ8KDTGsS,0.0000040276389932,0,0,down,2023-09-24 20:39:04.814
4225,de1QJkP1qDCk5JYCCXCeq27bQQUdCaiv7xVKFrhPSzF,0.0003712997848517,0,5030.79175172,down,2023-09-24 20:39:04.823
4226,YAWtS7vWCSRPckx1agB6sKidVXiXiDUfehXdEUSRGKE,0.0000246223483445,0,0,down,2023-09-24 20:39:04.833
4227,EcQCUYv57C4V6RoPxkVUiDwtX1SP8y8FP5AEToYL8Az,0.005381937219572236,2604028.80350602,1093970.59592849,down,2023-09-24 20:39:04.842
4228,"56tNQ29XBrbovm5K5SThuQatjCy92w2wKUaUeQ8WCD9g",0.000000800940616,0,0,down,2023-09-24 20:39:04.851
4229,GZL4yjPohDShW4RofJ6dEWu2Fv7qEa5mBT7Dpje5hqe7,0.5253430305761921,0,0,down,2023-09-24 20:39:04.860
4230,EFqYVEitSUpUTj2d9LSqun4eZ4BzouFuTPqQzU4hNtsS,0.0000076302578143,0,5.24501759,down,2023-09-24 20:39:04.870
4231,HG2FnifX1WPY6UvnkXnMx2kAt4E4Ssu6DZ2aiB5RmLHo,0.0007144825648043,0,601866.38702244,up,2023-09-24 20:39:04.879
4232,"8j3hXRK5rdoZ2vSpGLRmXtWmW6iYaRUw5xVk4Kzmc9Hp",0.000228178184529,0,16.85204897,up,2023-09-24 20:39:04.889
4233,HonyeYAaTPgKUgQpayL914P6VAqbQZPrbkGMETZvW4iN,0.0009694789403063,0,0.00099898,down,2023-09-24 20:39:04.899
4234,"5s4BYUXLuvs9ZcVDTxkTpKhThWFSpaU8GG55q2iySe2N",0.0000556871438392,0,960.68709749,down,2023-09-24 20:39:04.909
4235,YtfMZ4jg2ubdz4GasY86iuGjHdo5rCPJnFqgSf8gxAz,0.0004174409240123,0,6.45561194,up,2023-09-24 20:39:04.918
4236,Taki7fi3Zicv7Du1xNAWLaf6mRK7ikdn77HeGzgwvo4,0.006220656971897949,0,431680.32189668,up,2023-09-24 20:39:04.928
4237,PRiME7gDoiG1vGr95a3CRMv9xHY7UGjd4JKvfSkmQu2,0.018004838705092,0,145.09800043,up,2023-09-24 20:39:04.938
4238,A3HyGZqe451CBesNqieNPfJ4A9Mu332ui8ni6dobVSLB,0.0002705682084125,0,4.42167001,up,2023-09-24 20:39:04.947
4239,"8s9FCz99Wcr3dHpiauFRi6bLXzshXfcGTfgQE7UEopVx",0.0000448953465099,0,7.39845193,up,2023-09-24 20:39:04.957
4240,ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo,0.05012519642448759,0,0,down,2023-09-24 20:39:04.966
4241,NRVwhjBQiUPYtfDT5zRBVJajzFQHaBUNtC7SNVvqRFa,0.006748961317048432,0,27.37558388,up,2023-09-24 20:39:04.976
4242,"95bzgMCtKw2dwaWufV9iZyu64DQo1eqw6QWnFMUSnsuF",0.0001183632082162,0,7.78679609,up,2023-09-24 20:39:04.987
4243,BKipkearSqAUdNKa1WDstvcMjoPsSKBuNyvKDQDDu9WE,0.0001345155079674,28222.0147152825,271.88262865,down,2023-09-24 20:39:04.997
4244,EAefyXw6E8sny1cX3LTH6RSvtzH6E5EFy1XsE2AiH1f3,0.0000160263255892,0,14.83626628,down,2023-09-24 20:39:05.006
4245,"2cJgFtnqjaoiu9fKVX3fny4Z4pRzuaqfJ3PBTMk2D9ur",0.0042872379297120965,0,36.56024235,down,2023-09-24 20:39:05.016
4246,"87rSGrpYdmTxfNBf8o2cpyiNcxCmNhUPBXjT8aoyfob5",0.0001385564620162,0,4.33373105,up,2023-09-24 20:39:05.025
4247,LFNTYraetVioAPnGJht4yNg2aUZFXR776cMeN9VMjXp,0.20454915668124654,0,11576.75680416,up,2023-09-24 20:39:05.036
4248,CJ5U6wPmjxFUyTJpUTS7Rt1UqhTmSVRMvmJ8WD4nndXW,0.0018704391197700556,0,55.53529371,down,2023-09-24 20:39:05.045
4249,FoRGERiW7odcCBGU1bztZi16osPBHjxharvDathL5eds,0.03650230183442718,0,9334.39608963,up,2023-09-24 20:39:05.055
4250,"36s9cAKFqea4gGFwAjG92Aoo3Zx5L3AbqBB519QeKsZU",0.0000316785134328,0,50269.27651091,down,2023-09-24 20:39:05.065
4251,htoHLBJV1err8xP5oxyQdV2PLQhtVjxLXpKB7FsgJQD,0.001689247399606194,0,3966.19840774,up,2023-09-24 20:39:05.075
4252,"5PmpMzWjraf3kSsGEKtqdUsCoLhptg4yriZ17LKKdBBy",0.008921194269625362,0,0,down,2023-09-24 20:39:05.085
4253,GWsZd8k85q2ie9SNycVSLeKkX7HLZfSsgx6Jdat9cjY1,0.040995057986344625,0,1780.34420541,up,2023-09-24 20:39:05.096
4254,GoLDYyyiVeXnVf9qgoK712N5esm1cCbHEK9aNJFx47Sx,0.0000272370348443,0,44.36256882,down,2023-09-24 20:39:05.106
4255,EzfnjRUKtc5vweE1GCLdHV4MkDQ3ebSpQXLobSKgQ9RB,0.0048792823965782,0,1694.24497603,up,2023-09-24 20:39:05.117
4256,C6qep3y7tCZUJYDXHiwuK46Gt6FsoxLi8qV1bTCRYaY1,0.0005887255532413,0,3581.38095508,up,2023-09-24 20:39:05.127
4257,Ea5SjE2Y6yvCeW5dYTn7PYMuW5ikXkvbGdcmSnXeaLjS,0.9960623668333662,0,48188.21128427,up,2023-09-24 20:39:05.138
4258,A9mUU4qviSctJVPJdBJWkb28deg915LYJKrzQ19ji3FM,0.9979540354621403,0,371541.48341527,up,2023-09-24 20:39:05.147
4259,USDrbBQwQbQ2oWHUPfA8QBHcyVxKUq1xHyXsSLKdUq2,0.9878808579219198,0,8.37599552,up,2023-09-24 20:39:05.155
4260,kiGenopAScF8VF31Zbtx2Hg8qA5ArGqvnVtXb83sotc,0.0037263021413018616,0,1321.0739408,down,2023-09-24 20:39:05.163
4261,PRAxfbouRoJ9yZqhyejEAH6RvjJ86Y82vfiZTBSM3xG,0.00453633086580604,0,0,down,2023-09-24 20:39:05.172
4262,FoXyMu5xwXre7zEoSvzViRk3nGawHUp9kUh97y2NDhcq,0.0019833241513949303,0,154.34625907,down,2023-09-24 20:39:05.181
4263,xALGoH1zUfRmpCriy94qbfoMXHtK6NDnMKzT4Xdvgms,0.10011586593865493,0,34.03538047,up,2023-09-24 20:39:05.189
4264,"8c71AvjQeKKeWRe8jtTGG1bJ2WiYXQdbjqFbUfhHgSVk",0.10070454644200949,0,2351.00602721,down,2023-09-24 20:39:05.198
4265,"9tzZzEHsKnwFL1A3DyFJwj36KnZj3gZ7g4srWp9YTEoh",0.0000337441287291,0,253.64662672,up,2023-09-24 20:39:05.207
4266,NGK3iHqqQkyRZUj4uhJDQqEyKKcZ7mdawWpqwMffM3s,0.001044757352780643,0,38.20624244,up,2023-09-24 20:39:05.216
4267,LABSfApdYpC5Ek1tQiCFAoQP5K8CvADe2GgdYrA2QHh,0.0000443289569169,0,2.06819317,up,2023-09-24 20:39:05.224
4268,"6AarZpv8KwmPBxBEZdRmd3g1q2tUBaSgTNQ5e621qcZQ",0.7783660765964584,0,0,down,2023-09-24 20:39:05.233
4269,DSXWF79VQ3RzFBB67WeNfCzfzAQq5X6m97zi85bq1TRx,0.5944254250810884,0,0,down,2023-09-24 20:39:05.242
4270,XwTZraiF1dVh69cZ2SpqyjDLmei2uVps5CYHD9vqK6d,0.0006996801552454,0,0,down,2023-09-24 20:39:05.250
4271,Ca9LxRYdZ7jK4QAqjLo4iaYmiV8FNdngtSkzM69hzgDX,1.0787984221006184,0,0,down,2023-09-24 20:39:05.259
4272,EKLq86cHRwc8Spkcx2noPnfoVyQvcWSeud5JMJnTxNAD,0.1938059274756402,0,0,down,2023-09-24 20:39:05.268
4273,CWBzupvyXN1Cf5rsBEHbzfTFvreLfUaJ77BMNLVJ739y,0.2803753493909605,0,52245.25944518,down,2023-09-24 20:39:05.277
4274,METAewgxyPbgwsseH8T16a39CQ5VyVxZi9zXiDPY18m,0.036484041215341684,0,527591.73618451,up,2023-09-24 20:39:05.286
4275,rainH85N1vCoerCi4cQ3w6mCf7oYUdrsTFtFzpaRwjL,0.003257430188424597,0,58.15338112,down,2023-09-24 20:39:05.294
4276,CLAsHPfTPpsXmzZzdexdEuKeRzZrWjZFRHQEPu2kSgWM,0.0015198670805579057,0,0,down,2023-09-24 20:39:05.305
4277,efk1hwJ3QNV9dc5qJaLyaw9fhrRdjzDTsxbtWXBh1Xu,0.01921497372295223,0,149585.41351225,up,2023-09-24 20:39:05.314
4278,kNkT1RDnexWqYP3EYGyWv5ZtazB8CfgGAfJtv9AQ3kz,0.14870393372049195,0,1193.64986281,down,2023-09-24 20:39:05.323
4279,ANXqXpSkTEuCnR27YK2AoHNH2CCbiSaKYAKcDQVMi6ar,0.0008692336019292,0,674.32374656,down,2023-09-24 20:39:05.332
4280,"3FHpkMTQ3QyAJoLoXVdBpH4TfHiehnL2kXmv9UXBpYuF",0.019641747551549082,0,679.54483183,down,2023-09-24 20:39:05.341
4281,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,20.444132191682705,0,618699.63763144,down,2023-09-24 20:39:05.350
4282,GENZexWRRGNS2Ko5rEgGG1snRXpaa3CDDGYnhTSmE3kd,0.0002180670283606,0,15.28592313,down,2023-09-24 20:39:05.359
4283,HezGWsxSVMqEZy7HJf7TtXzQRLiDruYsheYWqoUVnWQo,0.002116931649135193,0,3.20541394,down,2023-09-24 20:39:05.368
4284,"4vMsoUT2BWatFweudnQM1xedRLfJgJ7hswhcpz4xgBTy",0.012329547225696444,0,20452.68509449,up,2023-09-24 20:39:05.376
4285,"9WMwGcY6TcbSfy9XPpQymY3qNEsvEaYL3wivdwPG2fpp",0.07866479171870333,0,16609.45619431,down,2023-09-24 20:39:05.386
4286,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,0.0000001937030798,10494056.4017729,2813534.94567792,down,2023-09-24 20:39:05.395
4287,GPyzPHuFFGvN4yWWixt6TYUtDG49gfMdFFi2iniTmCkh,0.0000000000194232,0,52.3304326,down,2023-09-24 20:39:05.404
4288,"5yxNbU8DgYJZNi3mPD9rs4XLh9ckXrhPjJ5VCujUWg5H",0.0000000012362889,0,3932.76106385,up,2023-09-24 20:39:05.414
4289,H1G6sZ1WDoMmMCFqBKAbg9gkQPCo1sKQtaJWz9dHmqZr,0.6139754829708935,0,89.31553447,up,2023-09-24 20:39:05.422
4290,"5MAYDfq5yxtudAhtfyuMBuHZjgAbaS9tbEyEQYAhDS5y",0.0017434602099781192,52991071.1427799,611349.96082387,up,2023-09-24 20:39:05.432
4291,o1Mw5Y3n68o8TakZFuGKLZMGjm72qv4JeoZvGiCLEvK,0.0000000007473595,0,463.46189799,up,2023-09-24 20:39:05.440
4292,Doggoyb1uHFJGFdHhJf8FKEBUMv58qo98CisWgeD7Ftk,0.0000000007877518,0,33221.88636693,up,2023-09-24 20:39:05.449
4293,DfCqzB3mV3LuF2FWZ1GyXer4U5X118g8oUBExeUqzPss,0.0000000001926888,0,0,down,2023-09-24 20:39:05.457
4294,HDVR9Edy2o8uRdf5xFUDSGVLo556UjAaNR9BrwZ8QeMJ,0.0014448875091057475,0,0,down,2023-09-24 20:39:05.466
4295,boooCKXQn9YTK2aqN5pWftQeb9TH7cj7iUKuVCShWQx,0.005402843441953755,0,964.53230433,up,2023-09-24 20:39:05.474
4296,CRYPTi2V87Tu6aLc9gSwXM1wSLc6rjZh3TGC4GDRCecq,0.0006001983425827,0,0.89861248,down,2023-09-24 20:39:05.484
4297,ENvD2Y49D6LQwKTtcxnKBmEMmSYJPWMxXhNsAo18jxNc,0.0000042981005894,0,0,down,2023-09-24 20:39:05.492
4298,LMDAmLNduiDmSiMxgae1gW7ubArfEGdAfTpKohqE5gn,0.01657647460896668,0,115.4085595,down,2023-09-24 20:39:05.502
4299,BWXrrYFhT7bMHmNBFoQFWdsSgA3yXoAnMhDK6Fn1eSEn,0.2692401417498162,0,50138.03125327,up,2023-09-24 20:39:05.510
4300,F9CpWoyeBJfoRB8f2pBe2ZNPbPsEE76mWZWme3StsvHK,0.0000574922139053,0,675.9357722,down,2023-09-24 20:39:05.520
4301,yomFPUqz1wJwYSfD5tZJUtS3bNb8xs8mx9XzBv8RL39,0.0017863375700681717,0,8946.36846986,up,2023-09-24 20:39:05.529
4302,B5Fvzd2RL5ctrmFsvDafXiNGbBqbxapiryJo8JfoSEcA,0.0000000000603058,0,0.14098777,down,2023-09-24 20:39:05.538
4303,"3dgCCb15HMQSA4Pn3Tfii5vRk7aRqTH95LJjxzsG2Mug",0.025082551422664627,0,27903.95326235,down,2023-09-24 20:39:05.546
4304,DUALa4FC2yREwZ59PHeu1un4wis36vHRv5hWVBmzykCJ,0.024490524701055054,0,0,down,2023-09-24 20:39:05.555
4305,"5tB5D6DGJMxxHYmNkfJNG237x6pZGEwTzGpUUh62yQJ7",0.08129387717279792,0,1198492.48510727,down,2023-09-24 20:39:05.564
4306,"8BMzMi2XxZn9afRaMx5Z6fauk9foHXqV5cLTCYWRcVje",3.045230009737389,0,683423.10843457,down,2023-09-24 20:39:05.572
4307,"4h41QKUkQPd2pCAFXNNgZUyGUxQ6E7fMexaZZHziCvhh",0.0002678172217597,0,195.70388976,up,2023-09-24 20:39:05.581
4308,EKSzNohjvyiDgX4t6YAQMnhcdz4Mh5ujDt3j2Faq1oVz,0.03188804255375153,0,32.5919771,up,2023-09-24 20:39:05.590
4309,octo82drBEdm8CSDaEKBymVn86TBtgmPnDdmE64PTqJ,0.0009410340476033,0,23130.28816139,up,2023-09-24 20:39:05.599
4310,mb1eu7TzEc71KxDpsmsKoucSSuuoGLv1drys1oP2jh6,0.0001851667553216,0,23288.4415273,up,2023-09-24 20:39:05.608
4311,iotEVVZLEywoTn1QdwNPddxPWszn3zFhEot3MfL9fns,0.0004074010915962,0,16870.43608545,up,2023-09-24 20:39:05.617
4312,HxRELUQfvvjToVbacjr9YECdfQMUqGgPYB68jVDYxkbr,0.015498085255924105,0,142349.32434823,up,2023-09-24 20:39:05.626
4313,AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR,0.0000000282330516,0,389885.86535435,up,2023-09-24 20:39:05.634
4314,PugAiDuaQ5hzicBHAW9qrQQ8qi4B6sh3n7PknKhyjeX,0.0000000003318533,0,5065.48990726,up,2023-09-24 20:39:05.643
4315,SCSuPPNUSypLBsV4darsrYNg4ANPgaGhKhsA3GmMyjz,0.00214281255653877,0,49709.38797703,up,2023-09-24 20:39:05.652
4316,"9LmCL3nyvFG95cB9RpaszPTAwaQykVAHcSxQbJ6vNpAU",0.019222367516153475,0,5.46101441,down,2023-09-24 20:39:05.661
4317,"5SwxhEunuUUcWe4ojybdDwky6dpLxAehNmF4AA71STNh",0.0000000006948592,0,14612.75582903,up,2023-09-24 20:39:05.671
4318,BRUV9DjBeDZRamtWjhzQEH5roosnBApPhfqS1HQ23Xgy,0.0000000010733228,0,1.3450908,down,2023-09-24 20:39:05.679
4319,"4TUNzcgp2fPD48fcW4seRjyqyDZMrPj4ZubnXFEsKeYk",0.0000687682851987,0,8623.46211531,up,2023-09-24 20:39:05.688
4320,"31k88G5Mq7ptbRDf3AM13HAq6wRQHXHikR8hik7wPygk",0.18092810777139084,0,20541.73155047,up,2023-09-24 20:39:05.697
4321,GDfnEsia2WLAW5t8yx2X5j2mkfA74i5kwGdDuZHt7XmG,0.24062214559117556,0,168929.59750014,down,2023-09-24 20:39:05.706
4322,"4jE4VuqFWZfmSXjTDD5KUoN2qkVu96nPTPj4mhs5PA1W",0.0000000006042794,0,0,down,2023-09-24 20:39:05.715
4323,EsirN3orp85uyvZyDrZnbe9cyo7N1114ynLFdwMPCQce,0.017971332451269067,0,2907.65362929,up,2023-09-24 20:39:05.723
4324,E5ZVeBMazQAYq4UEiSNRLxfMeRds9SKL31yPan7j5GJK,0.001821587875152665,0,280.74664567,up,2023-09-24 20:39:05.732
4325,"9DZ58i5vAfk3JaFVYezYzhrVht7j8McZsUbuTcDiSbrP",0.0029477045084498727,0,28937.87839334,down,2023-09-24 20:39:05.740
4326,LTXH7nCGXz5TBZ57H8oZu7YwmDSVfSqWViW4B28yg8X,0.000016414259175,0,1867.17013143,up,2023-09-24 20:39:05.749
4327,BiDB55p4G3n1fGhwKFpxsokBMqgctL4qnZpDH1bVQxMD,0.005418875418927758,2104684.30844903,91283.69607931,up,2023-09-25 09:40:32.047
4328,DRh7AedYnCCpEwhPHSVox24g2zxqBK84MroyuXCknP8c,0.5007364133387576,0,0,down,2023-09-25 09:40:32.057
4329,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,0.16005217830320106,7159128.10880263,7546933.62265332,up,2023-09-25 09:40:32.065
4330,"6y8W5YwAuzostqrS4YDJufBvksosfSi47Pd8U4A5vrBC",0.009925165727396676,0,160751.1343014,up,2023-09-25 09:40:32.075
4331,"8PMHT4swUMtBzgHnh5U564N5sjPSiUz2cjEQzFnnP1Fo",0.010316536262327324,0,9.62632528,down,2023-09-25 09:40:32.083
4332,CRWNYkqdgvhGGae9CKfNka58j6QQkaD5bLhKXvUYqnc1,0.0017340597924817745,801468.371542274,190988.56915325,up,2023-09-25 09:40:32.092
4333,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,0.012889302159722263,51557.2086388891,30997.21408541,down,2023-09-25 09:40:32.101
4334,"4dmKkXNHdgYsXqBHCuMikNQWwVomZURhYvkkX5c4pQ7y",0.002167009212461717,12189.4268200972,35245.42649888,down,2023-09-25 09:40:32.112
4335,ETAtLmCmsoiEEKfNrHKJ2kYy3MoABhU6NQvpSfij5tDs,5.901980889929249,0,88358.2823312,up,2023-09-25 09:40:32.121
4336,"7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU",0.002889372697846027,10566824.4813015,274698.57016197,down,2023-09-25 09:40:32.134
4337,xxxxa1sKNGwFtw2kFn8XauW9xq8hBZ5kVtcSesTT9fW,0.030224099988038527,3022409.99880385,874436.99855349,down,2023-09-25 09:40:32.145
4338,AMdnw9H5DFtQwZowVFr4kUgSXJzLokKSinvgGiUoLSps,0.0000212421262719,0,3.04314238,down,2023-09-25 09:40:32.154
4339,BRLsMczKuaR5w9vSubF4j8HwEGGprVAyyVgS4EX7DKEg,0.004659062219759051,0,29271.91273495,up,2023-09-25 09:40:32.164
4340,"3FoUAsGDbvTD6YZ4wVKJgTB76onJUKz7GPEBNiR5b8wc",0.0000645744337927,164718.719455301,38.98009172,down,2023-09-25 09:40:32.172
4341,DFL1zNkaGPWm1BqAVqRjCZvHmwTFrEaJtbzJWgseoNJh,0.0003431492332555,866506.298519006,29608.34814271,down,2023-09-25 09:40:32.181
4342,TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs,0.851573127855446,694207.336686854,26115.55749899,up,2023-09-25 09:40:32.188
4343,GHvFFSZ9BctWsEc5nujR1MTmmJWY7tgQz2AXE6WVFtGN,0.0009962380417876,0,256.43879641,up,2023-09-25 09:40:32.197
4344,"6kwTqmdQkJd8qRr9RjSnUX9XJ24RmJRSrU1rsragP97Y",0.006808598859836109,0,8685.42295578,down,2023-09-25 09:40:32.206
4345,"3bRTivrVsitbmCTGtqwp7hxXPsybkjn4XLNtPsHqa3zR",0.002476059396095165,676673.977708434,384769.72032755,down,2023-09-25 09:40:32.216
4346,E5ndSkaB17Dm7CsD22dvcjfrYSDLCxFcMd6z8ddCk5wp,0.050888426810877185,0,19907.66426819,up,2023-09-25 09:40:32.226
4347,"4wjPQJ6PrkC4dHhYghwJzGBVP78DkBzA2U3kHoFNBuhj",0.0008727841794731,0,20854.40898122,up,2023-09-25 09:40:32.234
4348,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,0.7965930382251222,0,55388.90763424,up,2023-09-25 09:40:32.244
4349,MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,0.01496388929542713,14963889.2954271,123814.62405443,down,2023-09-25 09:40:32.252
4350,poLisWXnNRwC6oBu1vHiuKQzFjGL4XDSu4g9qjz9qVk,0.1252587548401587,19165322.1559445,215633.2641193,down,2023-09-25 09:40:32.260
4351,PoRTjZMPXb9T7dyU7tpLEZRQj7e6ssfAE62j2oQuc6y,0.015195672972412732,0,149534.49006351,down,2023-09-25 09:40:32.269
4352,GsNzxJfFn6zQdJGeYsupJWzUAm57Ba7335mfhWvFiE9Z,0.0014510380284703795,76218.3634043999,7.99578361,down,2023-09-25 09:40:32.279
4353,"5v6tZ1SiAi7G8Qg4rBF1ZdAn4cn6aeQtefewMr1NLy61",0.0013596128449000868,0,0,down,2023-09-25 09:40:32.287
4354,DubwWZNWiNGMMeeQHPnMATNj77YZPZSAz2WVR5WjLJqz,0.0016092862855798425,45270.8324996465,23597.86355409,up,2023-09-25 09:40:32.297
4355,"51tMb3zBKDiQhNwGqpgwbavaGH54mk8fXFzxTc1xnasg",0.0012854174737369625,0,3.35539336,down,2023-09-25 09:40:32.306
4356,"5p2zjqCd1WJzAVgcEnjhb9zWDU7b9XVhFhx4usiyN7jB",0.0008572171714187,0,7.48627152,down,2023-09-25 09:40:32.315
4357,HEhMLvpSdPviukafKwVN8BnBUTamirptsQ6Wxo5Cyv8s,0.041128642722646776,0,0,down,2023-09-25 09:40:32.323
4358,GfJ3Vq2eSTYf1hJP6kKLE9RT6u7jF9gNszJhZwo5VPZp,0.0000481184545238,0,310.13756461,up,2023-09-25 09:40:32.332
4359,BLwTnYKqf7u4qjgZrrsKeNs2EzWkMLqVCu6j8iHyrNA3,0.0003980409141587,0,44.80611074,up,2023-09-25 09:40:32.341
4360,Gsai2KN28MTGcSZ1gKYFswUpFpS7EM9mvdR9c8f6iVXJ,0.0009997153271324,3698.94671038994,0,down,2023-09-25 09:40:32.350
4361,SUNNYWgPQmFxe9wTZzNK7iPnJ3vYDrkgnxJRJm1s3ag,0.0000252005044632,0,45713.8532089,up,2023-09-25 09:40:32.358
4362,GEYrotdkRitGUK5UMv3aMttEhVAZLhRJMcG82zKYsaWB,0.0000000042571258,0,0,down,2023-09-25 09:40:32.367
4363,"5tN42n9vMi6ubp67Uy4NnmM5DMZYN8aS8GeB3bEDHr6E",0.0005214018919873,0,14198.09234616,down,2023-09-25 09:40:32.376
4364,"7Zb1bGi32pfsrBkzWdqd4dFhUXwp5Nybr1zuaEwN34hy",0.0001026136082605,0,48529.76040937,up,2023-09-25 09:40:32.385
4365,PRT88RkA4Kg5z7pKnezeNH4mafTvtQdfFgpQTGRjz44,0.004514429274632212,0,22232.30035175,up,2023-09-25 09:40:32.394
4366,FnKE9n6aGjQoNWRBZXy4RW6LZVao7qwBonUbiD7edUmZ,0.0007522915066735,49173.278554598,82186.58516324,down,2023-09-25 09:40:32.403
4367,"7j7H7sgsnNDeCngAPjpaCN4aaaru4HS7NAFYSEUyzJ3k",0.007970176447934263,0,23477.55710144,down,2023-09-25 09:40:32.412
4368,"2Kc38rfQ49DFaKHQaWbijkE7fcymUMLY5guUiUsDmFfn",0.0022847342120991287,0,13.13985434,up,2023-09-25 09:40:32.420
4369,JET6zMJWkCN9tpRT2v2jfAmm5VnQFDpUBCyaKojmGtz,0.006817423918886199,0,144577.4612221,up,2023-09-25 09:40:32.429
